-3.0945926535897858e+01	4.7000026702880859e-01	4.5288628537913489e-01
-3.0935926535897856e+01	4.8000001907348633e-01	4.6177917554155051e-01
-3.0925926535897855e+01	4.8999977111816406e-01	4.7062588817122669e-01
-3.0915926535897853e+01	5.0000000000000000e-01	4.7942553860427267e-01
-3.0905926535897851e+01	5.1000022888183594e-01	4.8817724688297814e-01
-3.0895926535897850e+01	5.1999998092651367e-01	4.9688013784380830e-01
-3.0885926535897848e+01	5.0794391445638598e-01	5.0553334120491955e-01
-3.0875926535897847e+01	5.1667196679687455e-01	5.1413599165318657e-01
-3.0865926535897845e+01	5.2535201694346356e-01	5.2268722893073349e-01
-3.0855926535897844e+01	5.3398276556961544e-01	5.3118619792095856e-01
-3.0845926535897842e+01	5.4256373889157794e-01	5.3963204873404524e-01
-3.0835926535897840e+01	5.5109445363136422e-01	5.4802393679195038e-01
-3.0825926535897839e+01	5.5957361046232390e-01	5.5636102291286138e-01
-3.0815926535897837e+01	5.6799991989135490e-01	5.6464247339511375e-01
-3.0805926535897836e+01	5.7637329661926917e-01	5.7286746010056044e-01
-3.0795926535897834e+01	5.8469205325882156e-01	5.8103516053738491e-01
-3.0785926535897833e+01	5.9295609425353635e-01	5.8914475794235011e-01
-3.0775926535897831e+01	6.0116374264299799e-01	5.9719544136247327e-01
-3.0765926535897830e+01	6.0931489227435942e-01	6.0518640573612137e-01
-3.0755926535897828e+01	6.1740787695311805e-01	6.1311685197351629e-01
-3.0745926535897826e+01	6.2544257959097227e-01	6.2098598703664276e-01
-3.0735926535897825e+01	6.3341772394022067e-01	6.2879302401855208e-01
-3.0725926535897823e+01	6.4133204511260888e-01	6.3653718222205202e-01
-3.0715926535897822e+01	6.4918503598812527e-01	6.4421768723777573e-01
-3.0705926535897820e+01	6.5697617774850303e-01	6.5183377102162177e-01
-3.0695926535897819e+01	6.6470420550534837e-01	6.5938467197155870e-01
-3.0685926535897817e+01	6.7236786640788881e-01	6.6686963500378382e-01
-3.0675926535897815e+01	6.7996664163771425e-01	6.7428791162823143e-01
-3.0665926535897814e+01	6.8750000000000000e-01	6.8163876002342083e-01
-3.0655926535897812e+01	6.9496668864382627e-01	6.8892144511063835e-01
-3.0645926535897811e+01	7.0236546743407058e-01	6.9613523862744409e-01
-3.0635926535897809e+01	7.0969580517575648e-01	7.0327941920049775e-01
-3.0625926535897808e+01	7.1695715761933454e-01	7.1035327241769564e-01
-3.0615926535897806e+01	7.2414828462952618e-01	7.1735609089961072e-01
-3.0605926535897805e+01	7.3126795946502565e-01	7.2428717437023071e-01
-3.0595926535897803e+01	7.3831563787612353e-01	7.3114582972698416e-01
-3.0585926535897801e+01	7.4529076188037802e-01	7.3793137111005114e-01
-3.0575926535897800e+01	7.5219210473631937e-01	7.4464311997094779e-01
-3.0565926535897798e+01	7.5901845377462540e-01	7.5128040514038119e-01
-3.0555926535897797e+01	7.6576957110821076e-01	7.5784256289536545e-01
-3.0545926535897795e+01	7.7244392405700180e-01	7.6432893702559357e-01
-3.0535926535897794e+01	7.7904126023807707e-01	7.7073887889905768e-01
-3.0525926535897792e+01	7.8556006163674108e-01	7.7707174752691222e-01
-3.0515926535897790e+01	7.9200006103515264e-01	7.8332690962757157e-01
-3.0505926535897789e+01	7.9835975542307724e-01	7.8950373969003851e-01
-3.0495926535897787e+01	8.0463886240867089e-01	7.9560162003645385e-01
-3.0485926535897786e+01	8.1083618786617251e-01	8.0161994088386479e-01
-3.0475926535897784e+01	8.1695055326786603e-01	8.0755810040520171e-01
-3.0465926535897783e+01	8.2298136725247573e-01	8.1341550478946090e-01
-3.0455926535897781e+01	8.2892802252197206e-01	8.1919156830108508e-01
-3.0445926535897780e+01	8.3478934054844933e-01	8.2488571333853644e-01
-3.0435926535897778e+01	8.4056415908022253e-01	8.3049737049205652e-01
-3.0425926535897776e+01	8.4625187081906872e-01	8.3602597860060612e-01
-3.0415926535897775e+01	8.5185185185185175e-01	8.4147098480798166e-01
-3.0405926535897773e+01	8.5736293992668910e-01	8.4683184461809979e-01
-3.0395926535897772e+01	8.6278398974609360e-01	8.5210802194944701e-01
-3.0385926535897770e+01	8.6811437739672748e-01	8.5729898918868686e-01
-3.0375926535897769e+01	8.7335346167218175e-01	8.6240422724342136e-01
-3.0365926535897767e+01	8.7850009727476341e-01	8.6742322559409912e-01
-3.0355926535897765e+01	8.8355315653935018e-01	8.7235548234506788e-01
-3.0345926535897764e+01	8.8851199825932348e-01	8.7720050427476248e-01
-3.0335926535897762e+01	8.9337596325683311e-01	8.8195780688502767e-01
-3.0325926535897761e+01	8.9814392386654329e-01	8.8662691444956665e-01
-3.0315926535897759e+01	9.0281477073386407e-01	8.9120736006151391e-01
-3.0305926535897758e+01	9.0738806040190778e-01	8.9569868568012534e-01
-3.0295926535897756e+01	9.1186246787967729e-01	9.0010044217658181e-01
-3.0285926535897755e+01	9.1623753097590033e-01	9.0441218937890178e-01
-3.0275926535897753e+01	9.2051194360350663e-01	9.0863349611595823e-01
-3.0265926535897751e+01	9.2468522449775514e-01	9.1276394026059504e-01
-3.0255926535897750e+01	9.2875608681458577e-01	9.1680310877183979e-01
-3.0245926535897748e+01	9.3272402987670600e-01	9.2075059773620749e-01
-3.0235926535897747e+01	9.3658796817124745e-01	9.2460601240809104e-01
-3.0225926535897745e+01	9.4034683602198676e-01	9.2836896724923623e-01
-3.0215926535897744e+01	9.4399993133542981e-01	9.3203908596729479e-01
-3.0205926535897742e+01	9.4754653184283144e-01	9.3561600155345315e-01
-3.0195926535897740e+01	9.5098557186772759e-01	9.3909935631913355e-01
-3.0185926535897739e+01	9.5431600624847401e-01	9.4248880193176221e-01
-3.0175926535897737e+01	9.5753711271608066e-01	9.4578399944960234e-01
-3.0165926535897736e+01	9.6064814814814814e-01	9.4898461935564826e-01
-3.0155926535897734e+01	9.6364806738278319e-01	9.5209034159057637e-01
-3.0145926535897733e+01	9.6653584645108803e-01	9.5510085558475144e-01
-3.0135926535897731e+01	9.6931074223041003e-01	9.5801586028928265e-01
-3.0125926535897730e+01	9.7197199006652757e-01	9.6083506420612885e-01
-3.0115926535897728e+01	9.7451856599028575e-01	9.6355818541724769e-01
-3.0105926535897726e+01	9.7694946790370041e-01	9.6618495161278717e-01
-3.0095926535897725e+01	9.7926393115228916e-01	9.6871510011831674e-01
-3.0085926535897723e+01	9.8146116887184087e-01	9.7114837792109443e-01
-3.0075926535897722e+01	9.8354017896410650e-01	9.7348454169536758e-01
-3.0065926535897720e+01	9.8549998188018262e-01	9.7572335782670561e-01
-3.0055926535897719e+01	9.8733987561147107e-01	9.7786460243536089e-01
-3.0045926535897717e+01	9.8905879583795941e-01	9.7990806139865716e-01
-3.0035926535897715e+01	9.9065601757811694e-01	9.8185353037240086e-01
-3.0025926535897714e+01	9.9213049965440570e-01	9.8370081481131588e-01
-3.0015926535897712e+01	9.9348149377327810e-01	9.8544972998849756e-01
-3.0005926535897711e+01	9.9470798223875501e-01	9.8710010101388579e-01
-2.9995926535897709e+01	9.9580919310618843e-01	9.8865176285175327e-01
-2.9985926535897708e+01	9.9678417596655688e-01	9.9010456033720928e-01
-2.9975926535897706e+01	9.9763200448608191e-01	9.9145834819171597e-01
-2.9965926535897704e+01	9.9835183934809846e-01	9.9271299103761601e-01
-2.9955926535897703e+01	9.9894281682219233e-01	9.9386836341167017e-01
-2.9945926535897701e+01	9.9940401057429407e-01	9.9492434977760413e-01
-2.9935926535897700e+01	9.9973451902375376e-01	9.9588084453766113e-01
-2.9925926535897698e+01	9.9993347843986147e-01	9.9673775204316228e-01
-2.9915926535897697e+01	1.0000000000000000e+00	9.9749498660407110e-01
-2.9905926535897695e+01	9.9993318212321969e-01	9.9815247249756256e-01
-2.9895926535897694e+01	9.9973214866016502e-01	9.9871014397559510e-01
-2.9885926535897692e+01	9.9939601078791540e-01	9.9916794527148578e-01
-2.9875926535897690e+01	9.9892385391348282e-01	9.9952583060548650e-01
-2.9865926535897689e+01	9.9831480188720456e-01	9.9978376418936199e-01
-2.9855926535897687e+01	9.9756800466918716e-01	9.9994172022996897e-01
-2.9845926535897686e+01	9.9668254766613151e-01	9.9999968293183483e-01
-2.9835926535897684e+01	9.9743628019708186e-01	9.9995764649873775e-01
-2.9825926535897683e+01	9.9820512029727015e-01	9.9981561513428607e-01
-2.9815926535897681e+01	9.9883604105047252e-01	9.9957360304149778e-01
-2.9805926535897679e+01	9.9932993134557768e-01	9.9923163442138063e-01
-2.9795926535897678e+01	9.9968768007147490e-01	9.9878974347051153e-01
-2.9785926535897676e+01	9.9991017611705324e-01	9.9824797437761725e-01
-2.9775926535897675e+01	9.9999830837120129e-01	9.9760638131915591e-01
-2.9765926535897673e+01	9.9995296572280790e-01	9.9686502845389835e-01
-2.9755926535897672e+01	9.9977503706076232e-01	9.9602398991651353e-01
-2.9745926535897670e+01	9.9946541127395283e-01	9.9508334981015423e-01
-2.9735926535897669e+01	9.9902497725126860e-01	9.9404320219804720e-01
-2.9725926535897667e+01	9.9845462388159900e-01	9.9290365109408696e-01
-2.9715926535897665e+01	9.9775524005383265e-01	9.9166481045243426e-01
-2.9705926535897664e+01	9.9692771465685770e-01	9.9032680415612084e-01
-2.9695926535897662e+01	9.9597293657956365e-01	9.8888976600466127e-01
-2.9685926535897661e+01	9.9489179471083988e-01	9.8735383970067336e-01
-2.9675926535897659e+01	9.9368517793957500e-01	9.8571917883550753e-01
-2.9665926535897658e+01	9.9235397515465684e-01	9.8398594687388796e-01
-2.9655926535897656e+01	9.9089907524497511e-01	9.8215431713756651e-01
-2.9645926535897654e+01	9.8932136709941954e-01	9.8022447278799052e-01
-2.9635926535897653e+01	9.8762173960687860e-01	9.7819660680798659e-01
-2.9625926535897651e+01	9.8580108165623914e-01	9.7607092198246304e-01
-2.9615926535897650e+01	9.8386028213639176e-01	9.7384763087813098e-01
-2.9605926535897648e+01	9.8180022993622684e-01	9.7152695582224802e-01
-2.9595926535897647e+01	9.7962181394463177e-01	9.6910912888038592e-01
-2.9585926535897645e+01	9.7732592305049359e-01	9.6659439183322393e-01
-2.9575926535897644e+01	9.7491344614270303e-01	9.6398299615237137e-01
-2.9565926535897642e+01	9.7238527211015069e-01	9.6127520297521984e-01
-2.9555926535897640e+01	9.6974228984172373e-01	9.5847128307883089e-01
-2.9545926535897639e+01	9.6698538822630908e-01	9.5557151685285746e-01
-2.9535926535897637e+01	9.6411545615279748e-01	9.5257619427150553e-01
-2.9525926535897636e+01	9.6113338251007996e-01	9.4948561486453742e-01
-2.9515926535897634e+01	9.5804005618704358e-01	9.4630008768731810e-01
-2.9505926535897633e+01	9.5483636607257438e-01	9.4301993128991080e-01
-2.9495926535897631e+01	9.5152320105556421e-01	9.3964547368522178e-01
-2.9485926535897629e+01	9.4810145002490365e-01	9.3617705231619952e-01
-2.9475926535897628e+01	9.4457200186947987e-01	9.3261501402209057e-01
-2.9465926535897626e+01	9.4093574547817860e-01	9.2895971500375596e-01
-2.9455926535897625e+01	9.3719356973989187e-01	9.2521152078805147e-01
-2.9445926535897623e+01	9.3334636354351064e-01	9.2137080619127520e-01
-2.9435926535897622e+01	9.2939501577792161e-01	9.1743795528168626e-01
-2.9425926535897620e+01	9.2534041533201061e-01	9.1341336134109807e-01
-2.9415926535897619e+01	9.2118345109466937e-01	9.0929742682555104e-01
-2.9405926535897617e+01	9.1692501195478981e-01	9.0509056332506688e-01
-2.9395926535897615e+01	9.1256598680125789e-01	9.0079319152248971e-01
-2.9385926535897614e+01	9.0810726452295920e-01	8.9640574115141869e-01
-2.9375926535897612e+01	9.0354973400878602e-01	8.9192865095323492e-01
-2.9365926535897611e+01	8.9889428414763006e-01	8.8736236863322715e-01
-2.9355926535897609e+01	8.9414180382837749e-01	8.8270735081582219e-01
-2.9345926535897608e+01	8.8929318193991347e-01	8.7796406299892260e-01
-2.9335926535897606e+01	8.8434930737113027e-01	8.7313297950735735e-01
-2.9325926535897604e+01	8.7931106901092049e-01	8.6821458344544977e-01
-2.9315926535897603e+01	8.7417935574816952e-01	8.6320936664870740e-01
-2.9305926535897601e+01	8.6895505647176219e-01	8.5811782963463890e-01
-2.9295926535897600e+01	8.6363906007059144e-01	8.5294048155270263e-01
-2.9285926535897598e+01	8.5823225543354975e-01	8.4767784013339242e-01
-2.9275926535897597e+01	8.5273553144952252e-01	8.4233043163646482e-01
-2.9265926535897595e+01	8.4714977700739436e-01	8.3689879079831309e-01
-2.9255926535897594e+01	8.4147588099605830e-01	8.3138346077849490e-01
-2.9245926535897592e+01	8.3571473230440696e-01	8.2578499310541609e-01
-2.9235926535897590e+01	8.2986721982132572e-01	8.2010394762117855e-01
-2.9225926535897589e+01	8.2393423243569885e-01	8.1434089242559649e-01
-2.9215926535897587e+01	8.1791665903641952e-01	8.0849640381938703e-01
-2.9205926535897586e+01	8.1181538851238100e-01	8.0257106624654040e-01
-2.9195926535897584e+01	8.0563130975246788e-01	7.9656547223587615e-01
-2.9185926535897583e+01	7.9936531164556457e-01	7.9048022234179049e-01
-2.9175926535897581e+01	7.9301828308056432e-01	7.8431592508420200e-01
-2.9165926535897579e+01	7.8659111294636053e-01	7.7807319688769949e-01
-2.9155926535897578e+01	7.8008469013183790e-01	7.7175266201990045e-01
-2.9145926535897576e+01	7.7349990352588027e-01	7.6535495252902430e-01
-2.9135926535897575e+01	7.6683764201738147e-01	7.5888070818068898e-01
-2.9125926535897573e+01	7.6009879449523488e-01	7.5233057639393408e-01
-2.9115926535897572e+01	7.5328424984832487e-01	7.4570521217647978e-01
-2.9105926535897570e+01	7.4639489696553529e-01	7.3900527805922678e-01
-2.9095926535897568e+01	7.3943162473576007e-01	7.3223144403000351e-01
-2.9085926535897567e+01	7.3239532204789271e-01	7.2538438746656797e-01
-2.9075926535897565e+01	7.2528687779081757e-01	7.1846479306887090e-01
-2.9065926535897564e+01	7.1810718085341829e-01	7.1147335279058543e-01
-2.9055926535897562e+01	7.1085712012458868e-01	7.0441076576991335e-01
-2.9045926535897561e+01	7.0353758449322301e-01	6.9727773825967143e-01
-2.9035926535897559e+01	6.9614946284820500e-01	6.9007498355666619e-01
-2.9025926535897558e+01	6.8869364407841804e-01	6.8280322193036591e-01
-2.9015926535897556e+01	6.8117101707275662e-01	6.7546318055087340e-01
-2.9005926535897554e+01	6.7358247072011468e-01	6.6805559341620979e-01
-2.8995926535897553e+01	6.6592889390937593e-01	6.6058120127891573e-01
-2.8985926535897551e+01	6.5821117552942376e-01	6.5304075157197627e-01
-2.8975926535897550e+01	6.5043020446915256e-01	6.4543499833407847e-01
-2.8965926535897548e+01	6.4258686961745659e-01	6.3776470213420777e-01
-2.8955926535897547e+01	6.3468205986321946e-01	6.3003062999559256e-01
-2.8945926535897545e+01	6.2671666409532423e-01	6.2223355531900160e-01
-2.8935926535897543e+01	6.1869157120266538e-01	6.1437425780540489e-01
-2.8925926535897542e+01	6.1060767007413774e-01	6.0645352337800440e-01
-2.8915926535897540e+01	6.0246584959862437e-01	5.9847214410364247e-01
-2.8905926535897539e+01	5.9426699866500821e-01	5.9043091811359516e-01
-2.8895926535897537e+01	5.8601200616218418e-01	5.8233064952376068e-01
-2.8885926535897536e+01	5.7770176097904691e-01	5.7417214835424768e-01
-2.8875926535897534e+01	5.6933715200447954e-01	5.6595623044837440e-01
-2.8865926535897533e+01	5.6091906812736492e-01	5.5768371739108502e-01
-2.8855926535897531e+01	5.5244839823659786e-01	5.4935543642679130e-01
-2.8845926535897529e+01	5.4392603122107330e-01	5.4097222037664949e-01
-2.8835926535897528e+01	5.3535285596967397e-01	5.3253490755527877e-01
-2.8825926535897526e+01	5.2672976137128313e-01	5.2404434168693015e-01
-2.8815926535897525e+01	5.1805763631479518e-01	5.1550137182111488e-01
-2.8805926535897523e+01	5.0933736968910548e-01	5.0690685224770060e-01
-2.8795926535897522e+01	5.2159265358938711e-01	4.9826164241148252e-01
-2.8785926535897520e+01	5.1159265358938200e-01	4.8956660682623987e-01
-2.8775926535897518e+01	5.0159265358937688e-01	4.8082261498828544e-01
-2.8765926535897517e+01	4.9159265358937887e-01	4.7203054128951633e-01
-2.8755926535897515e+01	4.8159265358938086e-01	4.6319126492997570e-01
-2.8745926535897514e+01	4.7159265358937574e-01	4.5430566982993348e-01
-2.8735926535897512e+01	4.6159265358937063e-01	4.4537464454149511e-01
-2.8725926535897511e+01	4.5159265358937262e-01	4.3639908215974682e-01
-2.8715926535897509e+01	4.4159265358937461e-01	4.2737988023344725e-01
-2.8705926535897508e+01	4.3159265358936949e-01	4.1831794067527306e-01
-2.8695926535897506e+01	4.2159265358936437e-01	4.0921416967162844e-01
-2.8685926535897504e+01	4.1159265358936636e-01	4.0006947759202727e-01
-2.8675926535897503e+01	4.0159265358936835e-01	3.9088477889805706e-01
-2.8665926535897501e+01	3.9159265358936324e-01	3.8166099205193321e-01
-2.8655926535897500e+01	3.8159265358935812e-01	3.7239903942465397e-01
-2.8645926535897498e+01	3.7159265358936011e-01	3.6309984720376376e-01
-2.8635926535897497e+01	3.6159265358936210e-01	3.5376434530073531e-01
-2.8625926535897495e+01	3.5159265358935698e-01	3.4439346725797942e-01
-2.8615926535897493e+01	3.4159265358935187e-01	3.3498815015549138e-01
-2.8605926535897492e+01	3.3159265358935386e-01	3.2554933451714357e-01
-2.8595926535897490e+01	3.2159265358935585e-01	3.1607796421663431e-01
-2.8585926535897489e+01	3.1159265358935073e-01	3.0657498638310077e-01
-2.8575926535897487e+01	3.0159265358934562e-01	2.9704135130640719e-01
-2.8565926535897486e+01	2.9159265358934761e-01	2.8747801234211662e-01
-2.8555926535897484e+01	2.8159265358934960e-01	2.7788592581615601e-01
-2.8545926535897483e+01	2.7159265358934448e-01	2.6826605092918465e-01
-2.8535926535897481e+01	2.6159265358933936e-01	2.5861934966067462e-01
-2.8525926535897479e+01	2.5159265358934135e-01	2.4894678667271397e-01
-2.8515926535897478e+01	2.4159265358934334e-01	2.3924932921354097e-01
-2.8505926535897476e+01	2.3159265358933823e-01	2.2952794702082041e-01
-2.8495926535897475e+01	2.2159265358933311e-01	2.1978361222467038e-01
-2.8485926535897473e+01	2.1159265358933510e-01	2.1001729925045032e-01
-2.8475926535897472e+01	2.0159265358933709e-01	2.0022998472131900e-01
-2.8465926535897470e+01	1.9159265358933197e-01	1.9042264736057332e-01
-2.8455926535897468e+01	1.8159265358932686e-01	1.8059626789377659e-01
-2.8445926535897467e+01	1.7159265358932885e-01	1.7075182895068686e-01
-2.8435926535897465e+01	1.6159265358933084e-01	1.6089031496699477e-01
-2.8425926535897464e+01	1.5159265358932572e-01	1.5101271208588080e-01
-2.8415926535897462e+01	1.4159265358932061e-01	1.4112000805940175e-01
-2.8405926535897461e+01	1.3159265358932259e-01	1.3121319214971636e-01
-2.8395926535897459e+01	1.2159265358932458e-01	1.2129325503015995e-01
-2.8385926535897458e+01	1.1159265358931947e-01	1.1136118868617791e-01
-2.8375926535897456e+01	1.0159265358931435e-01	1.0141798631612792e-01
-2.8365926535897454e+01	9.1592653589316342e-02	9.1464642231961019e-02
-2.8355926535897453e+01	8.1592653589318331e-02	8.1502151759791211e-02
-2.8345926535897451e+01	7.1592653589313215e-02	7.1531511140363643e-02
-2.8335926535897450e+01	6.1592653589308100e-02	6.1553717429431443e-02
-2.8325926535897448e+01	5.1592653589310089e-02	5.1569768398050886e-02
-2.8315926535897447e+01	4.1592653589312079e-02	4.1580662432805185e-02
-2.8305926535897445e+01	3.1592653589306963e-02	3.1587398435966640e-02
-2.8295926535897443e+01	2.1592653589301847e-02	2.1590975725607239e-02
-2.8285926535897442e+01	1.1592653589303836e-02	1.1592393935667697e-02
-2.8275926535897440e+01	1.5926535893058258e-03	1.5926529159948856e-03
-2.8265926535897439e+01	-8.4073464106992901e-03	-8.4072473676423190e-03
-2.8255926535897437e+01	-1.8407346410704406e-02	-1.8406306933548777e-02
-2.8245926535897436e+01	-2.8407346410702417e-02	-2.8403525884100417e-02
-2.8235926535897434e+01	-3.8407346410700427e-02	-3.8397904505733174e-02
-2.8225926535897433e+01	-4.8407346410705543e-02	-4.8388443368913500e-02
-2.8215926535897431e+01	-5.8407346410710659e-02	-5.8374143428080498e-02
-2.8205926535897429e+01	-6.8407346410708669e-02	-6.8354006121549654e-02
-2.8195926535897428e+01	-7.8407346410706680e-02	-7.8327033471368129e-02
-2.8185926535897426e+01	-8.8407346410711796e-02	-8.8292228183111776e-02
-2.8175926535897425e+01	-9.8407346410716912e-02	-9.8248593745613719e-02
-2.8165926535897423e+01	-1.0840734641071492e-01	-1.0819513453061465e-01
-2.8155926535897422e+01	-1.1840734641071293e-01	-1.1813085589232483e-01
-2.8145926535897420e+01	-1.2840734641071805e-01	-1.2805476426688783e-01
-2.8135926535897418e+01	-1.3840734641072316e-01	-1.3796586727173607e-01
-2.8125926535897417e+01	-1.4840734641072117e-01	-1.4786317380482833e-01
-2.8115926535897415e+01	-1.5840734641071919e-01	-1.5774569414375900e-01
-2.8105926535897414e+01	-1.6840734641072430e-01	-1.6761244004472958e-01
-2.8095926535897412e+01	-1.7840734641072942e-01	-1.7746242484137226e-01
-2.8085926535897411e+01	-1.8840734641072743e-01	-1.8729466354341565e-01
-2.8075926535897409e+01	-1.9840734641072544e-01	-1.9710817293518307e-01
-2.8065926535897407e+01	-2.0840734641073055e-01	-2.0690197167391322e-01
-2.8055926535897406e+01	-2.1840734641073567e-01	-2.1667508038789371e-01
-2.8045926535897404e+01	-2.2840734641073368e-01	-2.2642652177439734e-01
-2.8035926535897403e+01	-2.3840734641073169e-01	-2.3615532069741171e-01
-2.8025926535897401e+01	-2.4840734641073681e-01	-2.4586050428515174e-01
-2.8015926535897400e+01	-2.5840734641074192e-01	-2.5554110202734637e-01
-2.8005926535897398e+01	-2.6840734641073993e-01	-2.6519614587228840e-01
-2.7995926535897397e+01	-2.7840734641073794e-01	-2.7482467032363928e-01
-2.7985926535897395e+01	-2.8840734641074306e-01	-2.8442571253697757e-01
-2.7975926535897393e+01	-2.9840734641074818e-01	-2.9399831241608282e-01
-2.7965926535897392e+01	-3.0840734641074619e-01	-3.0354151270894419e-01
-2.7955926535897390e+01	-3.1840734641074420e-01	-3.1305435910348511e-01
-2.7945926535897389e+01	-3.2840734641074931e-01	-3.2253590032299340e-01
-2.7935926535897387e+01	-3.3840734641075443e-01	-3.3198518822124840e-01
-2.7925926535897386e+01	-3.4840734641075244e-01	-3.4140127787733471e-01
-2.7915926535897384e+01	-3.5840734641075045e-01	-3.5078322769013337e-01
-2.7905926535897382e+01	-3.6840734641075557e-01	-3.6013009947248137e-01
-2.7895926535897381e+01	-3.7840734641076068e-01	-3.6944095854498954e-01
-2.7885926535897379e+01	-3.8840734641075869e-01	-3.7871487382950964e-01
-2.7875926535897378e+01	-3.9840734641075670e-01	-3.8795091794224146e-01
-2.7865926535897376e+01	-4.0840734641076182e-01	-3.9714816728647034e-01
-2.7855926535897375e+01	-4.1840734641076693e-01	-4.0630570214492634e-01
-2.7845926535897373e+01	-4.2840734641076494e-01	-4.1542260677175474e-01
-2.7835926535897372e+01	-4.3840734641076295e-01	-4.2449796948409035e-01
-2.7825926535897370e+01	-4.4840734641076807e-01	-4.3353088275322466e-01
-2.7815926535897368e+01	-4.5840734641077319e-01	-4.4252044329535811e-01
-2.7805926535897367e+01	-4.6840734641077120e-01	-4.5146575216192786e-01
-2.7795926535897365e+01	-4.7840734641076921e-01	-4.6036591482950162e-01
-2.7785926535897364e+01	-4.8840734641077432e-01	-4.6922004128922939e-01
-2.7775926535897362e+01	-4.9840734641077944e-01	-4.7802724613584363e-01
-2.7765926535897361e+01	-5.0840734641077745e-01	-4.8678664865619897e-01
-2.7755926535897359e+01	-5.1840734641077546e-01	-4.9549737291734286e-01
-2.7745926535897357e+01	-5.0654973161258787e-01	-5.0415854785410807e-01
-2.7735926535897356e+01	-5.1528514614353316e-01	-5.1276930735621862e-01
-2.7725926535897354e+01	-5.2397270224368009e-01	-5.2132879035489987e-01
-2.7715926535897353e+01	-5.3261151102414617e-01	-5.2983614090898479e-01
-2.7705926535897351e+01	-5.4120068359604834e-01	-5.3829050829050740e-01
-2.7695926535897350e+01	-5.4973933107049189e-01	-5.4669104706977500e-01
-2.7685926535897348e+01	-5.5822656455858177e-01	-5.5503691719990988e-01
-2.7675926535897347e+01	-5.6666149517143505e-01	-5.6332728410085398e-01
